userId,LIKE_0,DISLIKE_0,LIKE_1,DISLIKE_1,LIKE_2,DISLIKE_2,LIKE_3,DISLIKE_3,LIKE_4,DISLIKE_4,LIKE_5,DISLIKE_5,LIKE_6,DISLIKE_6,LIKE_7,DISLIKE_7,LIKE_8,DISLIKE_8,LIKE_9,DISLIKE_9,LIKE_10,DISLIKE_10,LIKE_11,DISLIKE_11,LIKE_12,DISLIKE_12,LIKE_13,DISLIKE_13,LIKE_14,DISLIKE_14,LIKE_15,DISLIKE_15,LIKE_16,DISLIKE_16,LIKE_17,DISLIKE_17,LIKE_18,DISLIKE_18,LIKE_19,DISLIKE_19
124,1949,1949,1920,615,1754,3173,2410,503,2302,420,3391,894,503,2885,2177,2302,2885,2410,2432,118,349,3117,936,1447,894,349,213,1853,748,2175,3583,1616,118,421,2695,2371,3275,2314,1768,848
125,1010,610,1853,1010,349,1949,3482,1853,325,349,1949,3482,936,325,118,633,615,118,2177,67,2717,936,2302,2717,2111,3330,1006,2175,1374,2371,2618,641,748,2344,610,2111,682,3046,3173,848
126,2885,2371,2177,3117,3391,2885,2302,2398,3156,969,936,1853,2715,1716,2175,3235,3120,274,3044,1682,2642,2175,325,118,2398,3066,503,3156,2410,2745,3173,2457,1768,3482,615,1563,894,371,2111,2578
127,2177,2302,2885,748,2410,2177,3482,3391,2302,274,2111,936,1010,325,1853,3120,894,2175,2715,1949,615,2618,274,3514,3391,615,349,349,1006,118,503,2717,325,3330,1858,1447,2717,1006,862,2410
128,615,615,2177,3308,3482,3066,1853,2937,2432,626,2410,1997,2111,1700,2717,3117,3448,274,848,3482,894,2445,2715,2511,3308,2344,2511,1092,503,320,3120,2696,2398,1853,3117,2398,274,481,1350,726
129,1010,3173,325,616,1853,3484,2371,1592,1684,1650,682,3437,3067,771,3068,970,1163,503,3173,819,1791,1243,1697,2726,1377,1405,582,3014,201,3117,1708,615,2410,1386,578,2127,2885,1337,118,3043
130,1949,1949,615,1853,894,421,420,3296,3482,1010,325,2371,748,325,2371,2175,2885,1350,1010,309,257,1377,2998,2885,421,3173,228,894,1616,420,2398,213,2109,596,1377,1615,376,1035,3120,1229
131,2885,1949,2302,1010,3391,615,1949,118,936,325,3400,2371,349,2111,3541,181,2618,3482,2175,610,615,3296,2642,2654,3482,1853,2371,2695,578,2717,243,349,118,1226,1798,3546,301,2175,503,67
132,2302,118,3391,1010,1949,1949,2618,3482,2885,325,2177,2885,936,1853,349,2302,2257,936,2175,2257,118,3173,2695,2177,3482,2175,325,349,748,2111,3173,2618,1010,2410,289,274,1768,848,3120,615
133,1949,1949,503,2885,213,2175,325,325,2410,748,894,1010,2177,2371,421,615,615,894,2885,3296,2302,1853,1768,2302,748,3173,1616,1146,3173,349,1754,2695,3482,420,936,936,420,274,1920,3330
134,936,1010,325,1949,2177,1853,3482,3482,349,615,615,3180,118,848,1949,610,1010,3173,1853,349,2717,118,320,2344,3120,2717,2111,2302,2314,274,2302,2371,682,627,2344,2618,1920,1146,1350,2111
135,1006,615,1949,1684,2175,341,615,3546,503,582,936,682,349,3173,2885,2175,3330,3180,1920,2095,2177,936,2111,2757,848,3482,2642,1226,578,1639,118,1574,2410,2409,201,2673,1716,2039,3173,777
136,1949,1949,2885,615,2410,1010,748,1853,2175,748,349,349,894,503,2618,325,2371,894,325,3482,3391,213,936,2302,503,1920,682,118,2695,2371,2302,2654,615,1374,1006,877,3330,3296,2717,2410
137,2302,3173,2177,421,2885,1949,3391,274,2618,1920,1949,420,503,213,936,2410,3482,2885,615,3482,3173,936,349,1010,2410,3108,748,2175,118,1830,2695,503,420,777,894,214,421,2177,3156,894
138,1853,1118,1010,615,2371,566,2410,2618,3482,1949,274,2175,2816,518,543,118,1592,2371,848,3235,682,2083,3173,349,1920,1699,2177,181,3448,3173,1039,479,118,1853,2111,2695,2715,1010,2241,320
139,2177,1949,503,615,936,213,3173,3173,2885,1010,349,936,3482,2885,2410,503,213,1853,777,894,1920,2302,1006,1006,118,3482,274,325,2111,2177,2302,118,2241,2111,3514,274,1350,2175,325,748
140,748,615,1949,1949,2302,349,3391,503,3482,894,615,1853,2885,1010,2618,3482,503,2717,894,320,3180,748,3400,213,2410,1006,2717,2654,2058,1563,3514,1920,2371,1560,821,2222,936,215,325,54
141,1949,1949,2371,2371,2302,1010,610,1853,748,3296,2618,610,2175,325,2885,1377,641,3046,2111,349,3296,615,118,213,3482,2672,325,543,1010,3330,67,1039,3391,67,633,1324,2420,2175,894,1118
142,3482,1853,2177,615,1853,3482,349,1010,1010,2410,2302,274,2885,936,118,2717,615,682,936,325,2410,2177,325,2111,682,3448,274,2344,1949,3117,1920,2398,3546,971,2111,320,2432,2302,2695,118
143,1949,1949,610,615,349,894,2344,1010,1853,748,3117,2088,3482,2175,615,1444,118,228,2885,3482,67,3120,2717,3173,2177,2398,936,2717,325,2109,2175,2371,3046,1920,1035,826,1010,2885,3448,503
144,349,118,2111,615,3330,3482,936,2717,1949,2371,2302,2177,2175,3117,2717,2175,2344,2885,320,1853,2630,936,274,3173,2177,796,325,274,2642,2715,682,1010,615,325,848,848,1006,3330,118,627
145,2715,1010,1447,1949,2258,2257,349,2175,1601,1853,1010,1439,1853,3173,2093,181,1095,349,641,796,1453,2177,2707,2410,2175,1708,3330,936,610,2672,1582,421,1290,633,1600,1350,1019,2618,3260,289
146,1853,615,615,2177,2398,274,3482,3482,2302,2717,3066,1853,3308,2111,2410,2410,2111,1010,1010,2344,2717,118,2177,2398,3117,2715,2511,682,2445,2302,2885,2371,1700,971,2937,349,2672,2175,274,325
147,2177,1949,349,3173,118,1010,1920,1853,1949,3482,3482,2885,2618,118,936,615,3173,325,2885,3391,2302,2302,289,936,2410,2371,777,894,3391,682,2257,274,2241,1592,181,1006,325,503,748,518
148,2177,2177,349,349,2885,1010,2302,118,2618,1853,3482,2302,936,826,3391,289,2257,181,1920,1920,118,2111,289,2618,2410,3546,274,936,2175,3482,748,2654,503,2717,2695,274,421,2371,615,2885
149,325,3482,615,615,1949,421,1010,2839,894,2241,3482,118,503,3180,3173,1949,2654,1983,118,1296,2302,1782,3546,3124,181,320,274,2612,3117,2836,213,1146,1006,1010,349,1321,936,3330,2717,3546
150,2885,2177,274,3391,2398,3120,1010,2302,2371,1010,936,2885,894,1845,1853,638,3495,2413,2177,3546,3044,201,2717,3448,3120,3482,615,2344,2175,2590,2302,301,2048,349,349,1120,1592,1745,1439,2552
151,615,615,3482,971,2177,274,936,2177,971,3482,894,1006,274,3117,3117,325,503,1010,2410,1853,2717,1920,2111,2302,1920,320,682,3448,3448,936,118,2398,2175,14,1350,2111,325,349,2885,118
152,615,2885,936,274,2885,3173,349,936,2177,3482,503,2175,325,503,1010,1010,118,1853,2410,213,2302,615,1853,421,682,2241,894,1920,213,1006,3391,2410,3482,1949,1768,737,748,2177,1006,325
153,615,3533,2398,2390,274,3117,3117,1337,503,615,2371,1241,2885,2717,3482,2778,1853,1851,3366,2109,3066,1605,2177,3183,1010,158,2111,2265,2445,2416,3514,340,894,1570,848,2829,1528,320,2175,3366
154,2177,615,325,3482,936,274,2410,3117,118,3152,971,2398,615,2111,274,2175,2302,985,3391,2578,3120,481,349,2056,2717,118,1920,3091,2241,3330,1455,1125,503,971,1006,1010,682,3120,2344,1092
155,2177,1010,3482,3482,1010,615,1853,1853,936,274,349,2177,2410,936,118,2885,615,3117,325,2175,274,1949,3173,2302,2111,3173,682,503,503,2410,2885,2111,2302,118,1006,349,14,325,213,2344
156,1949,2371,2302,1949,1853,3296,325,1377,3391,1010,2885,2175,2371,3391,1010,274,2111,1229,349,1592,2552,2885,3482,2208,848,386,2410,2648,1754,936,1377,2302,1006,3566,3296,118,2618,610,2175,578
157,2302,274,1853,936,3391,1010,1949,1035,118,2302,349,2177,862,2618,844,289,2371,325,2618,349,325,2717,3448,2371,3120,2885,2257,1321,2642,1853,1010,894,3206,1350,2823,3182,275,3546,2672,1825
158,1949,1949,748,615,615,1853,503,2654,1010,503,3482,1010,2885,2371,2302,1563,2371,1401,349,3270,936,1006,325,894,894,349,2410,1616,1754,952,1853,748,2618,213,2717,1895,682,2270,118,1560
159,1010,1853,2371,1010,1853,615,325,3482,682,325,936,2371,2175,274,2410,936,615,3117,3482,1949,274,349,2177,1560,118,2410,2302,2885,2885,2344,2717,2717,349,2302,1006,1350,2398,1439,2111,2175
160,3482,615,615,1853,325,936,1853,1010,936,325,118,2717,1010,894,2717,2410,349,1560,2177,748,1006,3482,2344,1949,3117,1374,1949,274,971,503,2111,2398,894,118,3173,682,2302,2088,610,3498
161,1949,1949,3391,3173,2618,2257,2257,349,349,2618,289,936,325,1853,2177,615,1010,118,1853,3180,2302,3391,274,325,1035,1010,3173,2302,118,2410,2885,2344,2307,3482,2371,2111,2410,2717,3482,2175
162,349,641,3482,1853,2344,610,610,118,118,633,2175,2705,641,349,3330,181,1853,3482,1035,543,1010,1949,1949,2371,181,67,2717,1010,633,2420,3046,2114,2177,2111,1095,2302,936,3173,826,2175
163,615,1010,3482,1895,349,1853,325,3482,936,641,894,67,1010,2717,2177,349,503,2344,1949,1601,2717,2654,2302,1949,274,615,118,543,2654,2371,2618,539,1006,3120,748,2672,14,2816,2885,489
164,325,1853,1853,3173,936,848,2410,1010,67,325,118,274,274,3482,2175,14,2371,2111,1010,936,2885,2410,682,3206,2111,118,796,2241,3482,737,2302,2177,2715,971,615,682,349,2371,848,2432
165,1949,1949,1010,2371,748,325,2175,2302,894,213,2885,3296,1853,1010,615,2111,503,748,325,615,1006,2885,3296,3482,3482,2398,2410,894,2371,118,3173,610,420,3391,2717,1118,349,1377,936,1592
166,1949,1949,2302,3173,349,1010,2257,181,2618,3482,3391,118,2371,3180,3482,1853,1010,2371,2885,325,2175,615,289,349,2177,320,325,2654,3180,2257,1853,2672,118,848,936,2885,421,2111,748,1377
167,1949,1949,2885,2175,2618,1010,2302,3296,349,2371,3391,2672,3482,2885,2371,1377,325,1853,2175,349,936,3330,1853,894,1010,610,2410,2111,2111,2800,2177,1616,289,615,748,2344,118,2302,1377,2998
168,1949,1949,615,615,894,748,503,503,2302,2371,3482,213,748,349,349,1563,936,1010,325,1447,2695,274,2618,325,848,3308,1006,2511,421,1920,1010,1901,1853,894,3156,1560,2111,2717,2885,2111
169,1010,2371,2885,1010,2410,1853,325,2885,3173,274,2371,2175,1853,848,2177,1377,848,3173,349,2302,2175,2398,682,2410,2302,3482,2715,1146,371,325,118,1592,3482,2111,2111,682,1592,1949,1949,615
170,274,615,3173,1006,2885,1853,2175,3182,1798,2717,936,2371,615,894,201,2177,1768,2410,1920,2398,2177,274,213,1010,503,2816,2715,682,3330,1350,3391,2630,2410,2175,3514,3235,3137,1543,3120,3435
171,1949,936,3173,615,118,1010,936,1853,3482,2885,325,3173,1010,118,1853,274,349,421,615,1006,2885,325,2302,3482,2177,3117,2175,2410,274,2371,2111,2302,2618,503,796,1920,1920,2642,2410,1949
172,2371,2371,2885,274,274,1592,2410,2398,1592,2885,2302,1853,3173,1377,2177,1010,2175,2175,2715,3173,3391,1118,1229,3495,3044,3498,2111,3482,2398,3044,1853,2111,615,2410,3120,2177,1010,615,848,3091
174,3482,615,2177,1853,274,3482,936,1010,3173,936,615,274,2885,2717,118,325,2111,2398,349,349,2302,971,1920,2175,2175,2177,3391,682,3044,2344,2410,118,325,2885,2241,503,1708,1006,894,3066
175,1949,1949,2885,3173,2302,1010,2618,1853,1853,2885,325,2175,3173,2371,3482,118,349,349,1010,936,118,1616,2371,615,2175,325,3391,2257,936,3482,615,3180,894,274,2410,796,1006,421,2177,2410
176,1010,1853,1853,2371,1949,2516,1035,1268,3296,1439,796,3296,2371,1949,2383,1010,3173,2344,2410,2737,325,325,872,349,3067,118,2302,2816,2257,610,2885,1592,3391,1644,2816,226,3068,3294,2111,213
177,615,1949,1949,615,894,320,503,3117,1853,3180,3482,2654,3180,3482,3173,503,936,181,1010,936,2717,3173,1447,1337,420,992,2618,627,349,2717,748,894,325,2095,481,349,2302,118,320,213
178,325,3173,2177,1010,3173,615,936,421,118,118,349,2302,1920,2885,2885,420,2618,3117,3482,3546,894,325,615,2175,2410,936,2302,682,274,1853,2111,1517,3391,2177,3120,2618,421,503,2836,3120
179,1949,1949,2175,2175,2257,3330,1616,2885,3173,3482,2885,1853,3330,2717,3391,610,1920,615,1754,2302,2371,2618,2410,748,2177,894,386,2298,3275,3448,79,2344,3296,67,2302,2111,1592,1768,118,848
180,615,2398,3482,826,3117,2410,2445,1010,3066,274,2578,1853,2793,2890,2398,539,503,3091,2410,2177,3044,2831,2885,3458,3183,3034,2715,763,420,1155,2457,3152,2432,682,894,386,848,2487,2177,707
181,615,615,1949,1853,2432,3173,1920,3482,3275,274,2177,1010,2107,503,503,1920,3482,936,777,3117,420,2111,936,2177,3117,2410,894,118,421,2885,118,894,349,518,3173,421,2618,1949,1708,325
182,349,181,118,1949,181,1337,2717,1444,2344,3482,2302,3180,2111,1853,320,3173,2177,421,2654,2618,2618,3533,1047,992,325,1210,994,158,2695,320,936,2726,3482,2095,610,698,3117,1010,1337,848
183,1949,1949,2885,1010,3391,615,2302,748,1006,2371,325,325,2175,503,2618,894,748,2654,349,848,3296,1853,936,2885,1754,1146,894,1563,386,877,3482,2175,213,2398,2695,3117,2365,2111,2410,627
184,2371,936,1006,1010,325,1853,615,325,2175,682,936,848,118,1006,2111,3173,1853,2717,971,615,2302,2885,349,2371,2177,274,2410,2302,2344,2177,3482,2410,2109,118,2717,14,274,2344,1010,2111
185,936,1949,2177,615,349,1853,2302,1010,325,349,2885,118,118,3180,615,3482,274,2717,3482,325,2410,2175,1949,627,2618,3069,3173,748,503,1560,2111,3117,1920,1447,2241,3404,1006,420,3391,2302
186,2302,325,349,1010,615,1853,118,615,325,3482,936,1949,2717,2410,2177,1006,3482,936,3391,748,2885,2371,2344,2111,971,2302,503,848,274,118,1853,349,1010,3173,682,971,748,2175,2618,274
187,1853,1010,1010,1853,615,3091,3173,615,274,3173,3482,2654,503,274,3117,3482,2175,1560,421,2398,2398,641,936,421,682,518,2111,2371,894,1949,118,2344,2717,1439,2344,320,2885,503,2432,2717
188,3482,1949,936,615,615,936,349,3117,118,3173,1949,2717,3180,894,2717,3482,3117,349,2344,627,325,1853,2177,848,627,118,1010,325,503,1010,698,2111,2654,2175,181,2885,610,2344,777,503
189,1949,1949,2257,3482,349,3173,2177,349,936,118,3482,2302,2302,1010,2618,1853,2371,2175,118,2177,421,936,3391,2618,2175,325,777,181,1010,615,325,2371,2111,3391,1920,3180,2885,777,748,2241
190,1949,1949,2885,1010,2175,213,3173,1920,118,274,2302,2885,3391,872,936,615,3482,894,349,1616,503,2241,325,796,1853,1853,243,936,2177,3482,3400,1006,2371,406,1616,1447,386,2654,3498,1560
191,615,2398,1853,615,3546,320,2371,2344,1350,2175,3117,3492,274,421,2398,2109,2885,3117,3091,698,481,894,3328,2445,2715,3066,1092,1684,2109,714,2717,1605,2590,2654,1010,1010,3391,2631,1035,2371
192,615,777,1010,1010,3482,257,1853,3482,2302,1269,2410,118,936,610,3120,3533,682,1337,3330,992,2177,1444,503,320,349,2726,274,698,1006,2778,2885,318,2175,796,2717,1374,894,3173,1768,753
193,2177,2177,349,2302,936,2410,118,325,2302,796,2885,3391,274,118,1010,213,2175,1853,3173,274,2618,936,1006,1949,14,1920,2111,3120,3482,1268,2257,2885,2410,3185,3514,349,289,748,325,2241
194,2885,1010,3461,848,2177,1853,503,2885,936,2111,894,349,213,610,214,3448,2432,3482,2302,593,349,615,2410,2109,3482,481,3120,633,615,118,2648,1949,2498,183,2175,2175,1920,872,3187,2365
195,274,615,615,1853,2177,3117,3482,2111,1853,3482,2410,3066,503,2344,2111,3546,2302,2445,1010,2717,971,2371,894,2816,1920,1350,2241,682,3514,2398,2398,2715,936,578,682,2410,3066,2177,1350,2432
196,2177,325,936,3482,2410,2410,2302,118,325,1010,1853,2371,118,615,274,3173,2885,1853,3482,274,1010,2344,2111,936,213,320,349,1560,615,1949,1006,3514,503,2654,3173,214,1920,2241,682,474
197,349,615,3482,3482,2302,118,1949,1853,118,2302,936,2177,610,2717,2177,936,325,1010,641,274,848,2175,633,2371,2114,610,3391,349,3487,503,2618,2654,2111,325,2420,3330,1853,2111,3120,3448
198,1949,1949,1853,1010,615,1853,1010,3046,1560,67,325,2717,3120,2344,1155,1412,3117,1601,2717,3482,894,615,1651,2162,2654,2261,3296,3299,3143,1895,2885,3270,2314,1560,2222,1444,1341,1257,826,420
199,1949,1949,1010,1853,615,1010,1853,213,503,748,3482,615,349,325,325,894,2302,349,3173,118,1374,1447,1560,596,936,3296,748,2302,2371,3180,2654,610,1006,3275,894,2654,2410,1006,682,503
200,1949,1949,2717,3533,1853,977,3046,1337,67,1444,2344,1210,615,3117,3482,1769,1010,2909,826,320,3448,2390,610,325,2885,3482,3120,2654,1035,1257,349,627,2816,1845,2695,806,2520,1563,3330,1010
201,3173,1949,118,1853,2302,1010,1949,3173,349,325,3391,936,2885,3482,2177,2885,2618,615,936,118,2175,796,1010,2302,3482,2371,2410,2717,274,349,1920,2383,325,1006,289,1920,213,1616,1853,2410
202,936,615,2177,1949,2410,894,118,936,615,118,325,3482,971,2410,1830,274,349,2717,682,2885,777,2177,2111,503,2302,325,1321,420,1006,2302,1920,349,503,2111,1716,3117,2241,627,2034,3173
203,3117,274,615,3482,118,2578,3482,3117,2578,615,2432,936,1920,469,2241,3173,503,2654,936,971,894,2778,627,2109,469,3066,2177,894,349,2002,777,2393,201,349,971,1949,2778,3077,682,2717
204,2177,615,2111,1853,274,503,2885,3482,3482,320,936,274,615,1350,2302,1010,2410,3117,2715,421,1920,481,1853,2398,3044,2654,3514,1006,503,2511,118,2943,1010,3173,3120,936,848,3308,349,2109
205,1949,1949,503,1010,615,503,349,325,3482,748,2717,349,2885,894,2410,1853,3391,213,2618,615,748,2654,894,1560,421,1920,2302,2410,578,3482,1703,309,2371,54,936,2432,1920,848,274,118
206,1949,1949,2302,2885,349,3482,2618,349,2177,894,3482,748,936,2175,3391,2410,2885,325,2410,2618,118,2177,289,2371,325,2111,2175,1010,615,1853,1920,936,3330,1447,2695,2302,2371,3180,1010,615
207,503,615,2177,3173,615,3482,421,274,894,2175,2410,1853,274,421,3173,936,1920,503,2175,1920,1543,1010,14,2177,682,213,936,325,2432,682,2885,2715,3482,2432,2302,1006,3182,3183,213,14
208,615,615,3482,3482,2177,2398,2410,1853,1853,2717,274,2715,936,2177,503,274,3546,3117,2302,2302,1010,118,1350,2793,118,503,2111,2885,2885,2111,682,3187,325,371,1920,2642,3120,421,971,894
209,2177,1010,349,1853,936,796,615,826,3482,225,2410,2934,1920,2717,2885,615,118,1423,2302,2429,274,3247,325,2677,2432,633,503,2344,2618,2630,894,1807,3514,2371,3275,3025,3120,420,1350,3366
210,2175,2695,274,503,2371,1006,1010,1299,615,2090,2885,562,2717,371,3173,2216,1853,1975,1949,1520,3330,2302,2302,239,2410,325,2111,118,3448,2954,118,1724,3482,891,2344,2498,3066,578,1120,1616
211,2177,1010,3482,1853,349,615,2302,1350,936,1560,615,2654,1853,641,274,3296,325,3448,118,796,2111,1949,1010,1146,2715,3120,2717,1651,610,3173,2885,3576,3391,67,971,2871,3448,633,2410,2371
212,3173,3173,1010,1010,1853,1853,1949,1684,682,2371,936,615,325,420,349,894,118,1560,3482,1697,2885,2257,1374,1394,615,936,3117,421,3120,1377,503,2175,3180,181,274,2816,2175,641,2177,118
213,2257,1949,1949,2257,349,2302,2618,421,2177,3180,2302,3391,118,3173,2885,1853,3391,349,289,936,421,2371,274,118,2175,1010,936,3482,3482,615,3173,2885,325,2177,2695,2398,1920,2175,213,2836
214,1949,1949,2175,615,2302,213,615,349,2885,1563,2618,1010,748,877,2717,503,2410,894,3391,1006,503,2175,936,1374,894,2222,2058,54,349,2654,3187,1560,2371,1644,821,1853,3482,748,3156,1616
215,118,1949,3482,2371,2371,3173,1949,2705,349,848,1853,181,325,1853,1010,2257,936,274,610,1377,181,1010,2885,2111,2302,3482,2618,349,2344,421,796,118,274,2885,3173,2398,1592,3495,2175,2302
216,936,1949,325,1010,1949,615,118,274,3482,3173,615,1853,2302,2885,2885,2175,3173,3117,349,894,2177,325,3117,118,274,2302,1006,1616,1010,936,1853,2398,2175,2111,503,3482,894,2410,627,2371
217,2177,615,936,1949,118,3482,2302,3173,3482,936,2885,1010,615,325,3173,503,349,1853,325,274,274,118,2111,320,2410,3180,1920,894,2175,2654,503,2717,3391,3117,1949,421,1006,349,2618,1006
218,615,615,3482,2717,325,1853,274,1010,503,2111,936,3031,2717,3482,894,1949,2654,826,3117,1035,118,2175,1853,936,2177,2302,1949,610,1010,320,2302,2654,627,3526,971,3247,2511,835,421,2371
219,349,1853,1853,2398,2885,2302,325,274,3482,3120,1949,3044,1010,1592,2175,2885,936,796,2177,1035,3120,1920,2618,349,3330,3391,3391,2410,2410,593,2717,2618,2344,908,610,118,2302,1485,1925,1463
220,894,615,615,2175,2398,894,274,1010,1316,421,421,2177,3482,1853,420,420,503,1949,3066,3330,1447,3366,325,2961,3120,1549,3448,2411,2175,2826,1543,1035,2717,936,971,2952,2445,3482,3366,2528
221,349,1949,118,3482,2344,610,1949,1853,2885,325,2177,349,3482,118,2302,2371,2618,1010,325,848,936,936,1010,3046,2717,615,1853,2717,615,641,2371,2111,2410,3448,3391,627,933,633,1006,2302
222,936,2398,1010,682,2717,274,2175,2410,2111,1010,2344,325,2642,3120,682,3514,1853,2111,274,2371,325,2177,118,748,1006,118,848,14,349,3482,3187,2302,2177,936,3391,1949,2371,1146,3330,2715
223,325,1010,3482,3173,936,593,2177,1350,682,615,349,1853,615,1697,3173,3482,503,1684,274,2175,2410,1006,1853,2715,1010,2885,1949,3443,3448,3552,2111,3044,3120,274,118,485,2302,2165,1350,1342
224,615,615,2177,3482,503,274,3482,3117,936,2177,2410,1853,2885,936,894,2111,274,2302,349,2398,213,894,2111,2578,118,1949,2302,118,971,2175,3120,3044,1920,3183,2717,1010,777,2717,748,3173
225,274,2371,615,421,3173,320,3482,615,1543,777,2175,3120,2410,2717,1010,3482,1853,2654,1439,274,2056,3330,2398,2175,1684,1592,682,420,2426,2885,2715,862,201,3514,2885,1726,1842,201,2527,806
226,325,1949,2885,1010,936,3173,682,1853,2177,325,1010,615,1006,2371,3173,118,2302,936,118,2175,1853,3482,2410,2885,796,274,349,894,213,848,503,503,3482,2302,3391,421,2175,1560,2715,1006
227,2177,1949,3482,1010,615,615,2302,1853,2885,2302,682,274,936,2371,1853,2885,349,349,1010,2398,2410,2618,274,2717,2111,936,2717,3482,325,748,3391,325,2175,2432,118,503,503,682,3546,3180
228,2177,3173,503,3482,3482,274,2885,518,936,1853,2111,503,118,421,682,1010,1853,2432,2302,1920,349,118,1920,894,2410,3117,615,936,14,615,274,2175,213,682,3275,349,325,2410,3391,1708
229,1949,1949,1010,615,213,1010,503,349,3173,325,2885,894,2371,1853,3482,748,421,3482,936,2717,748,320,615,503,118,3173,2410,1006,2302,213,1853,2371,349,3124,3296,421,325,3197,2177,2432
230,1949,1949,349,349,2618,3482,2177,3173,3482,1010,2302,2257,748,2618,936,615,289,118,615,1853,2410,2302,325,2177,118,421,2175,2175,2885,2371,3391,2885,1853,289,848,3180,2111,936,2695,3330
231,1949,1949,2302,615,2410,1010,2885,2371,349,894,3173,503,503,3296,3482,1853,213,2175,748,748,2371,325,325,3173,2175,2885,3391,421,936,1006,2618,936,3296,118,2177,1377,1754,3330,420,3482
232,1949,1949,2371,2410,2175,2885,3391,325,2885,1853,748,3391,1377,2618,3330,503,386,2836,274,3482,2695,682,3296,1010,325,2371,1039,1006,420,2717,2302,1035,2618,894,2398,2177,894,1768,3495,3120
233,615,1949,936,2302,2717,1010,118,3391,3482,936,325,325,349,615,2177,349,2302,274,2344,894,3120,3482,1920,2177,2111,118,1010,2371,682,2648,503,2885,2410,610,274,2654,1006,1853,320,3546
234,2302,2302,2885,2885,3482,2177,3391,3391,1949,325,2618,118,936,349,3180,1768,2177,2410,118,274,3120,2695,349,1949,615,1920,274,1845,325,3120,2717,3482,2371,2618,894,386,3187,3546,2642,14
235,3482,1853,1853,1010,615,3482,2111,274,1010,2371,2177,118,2344,2816,274,2111,2717,2410,118,848,2175,615,936,2344,349,2302,3448,2717,848,1592,2410,610,2715,682,2302,3448,682,325,325,2177
236,1949,1949,615,1010,1010,3173,748,1853,325,1560,1853,118,894,2371,3482,1895,503,2175,3296,503,420,777,2371,615,2302,67,349,349,2885,596,2410,2717,421,3330,2175,2578,1006,627,2618,1401
